10802,平安银行,000001
11871,德力股份,002571
11872,索菲亚,002572
11873,清新环境,002573
11874,明牌珠宝,002574
11875,群兴玩具,002575
11876,通达动力,002576
11877,雷柏科技,002577
11878,闽发铝业,002578
11879,中京电子,002579
11880,圣阳股份,002580
11881,未名医药,002581
11882,好想你,002582
11883,海能达,002583
11884,西陇科学,002584
11885,双星新材,002585
11886,*ST围海,002586
11887,奥拓电子,002587
11888,史丹利,002588
11889,瑞康医药,002589
11890,万安科技,002590
11891,恒大高新,002591
11892,ST八菱,002592
11893,日上集团,002593
11894,比亚迪,002594
11895,豪迈科技,002595
11896,海南瑞泽,002596
11897,金禾实业,002597
11898,山东章鼓,002598
11899,盛通股份,002599
11900,领益智造,002600
11901,龙佰集团,002601
11902,世纪华通,002602
11903,以岭药业,002603
11904,姚记科技,002605
11905,大连电瓷,002606
11906,中公教育,002607
11907,江苏国信,002608
11908,捷顺科技,002609
11909,爱康科技,002610
11910,东方精工,002611
11911,朗姿股份,002612
11912,北玻股份,002613
11913,奥佳华,002614
11914,哈尔斯,002615
11915,长青集团,002616
11916,露笑科技,002617
11917,瑞和股份,002620
11918,美吉姆,002621
11919,皓宸医疗,002622
11920,亚玛顿,002623
11921,完美世界,002624
11922,光启技术,002625
11923,金达威,002626
11924,三峡旅游,002627
11925,成都路桥,002628
11926,仁智股份,002629
11927,华西能源,002630
11928,德尔未来,002631
11929,道明光学,002632
11930,申科股份,002633
11931,棒杰股份,002634
11932,安洁科技,002635
11933,金安国纪,002636
11934,赞宇科技,002637
11935,勤上股份,002638
11936,雪人股份,002639
11937,跨境通,002640
11938,公元股份,002641
11939,荣联科技,002642
11940,万润股份,002643
11941,佛慈制药,002644
11942,华宏科技,002645
11943,天佑德酒,002646
11944,仁东控股,002647
11945,卫星化学,002648
11946,博彦科技,002649
11947,加加食品,002650
11948,利君股份,002651
11949,扬子新材,002652
11950,海思科,002653
11951,万润科技,002654
11952,共达电声,002655
11953,ST摩登,002656
11954,中科金财,002657
11955,雪迪龙,002658
11956,凯文教育,002659
11957,茂硕电源,002660
11958,克明食品,002661
11959,京威股份,002662
11960,普邦股份,002663
11961,信质集团,002664
11962,首航高科,002665
11963,德联集团,002666
11964,威领股份,002667
11965,奥马电器,002668
11966,康达新材,002669
11967,国盛金控,002670
11968,龙泉股份,002671
11969,东江环保,002672
11970,西部证券,002673
11971,兴业科技,002674
11972,东诚药业,002675
11973,顺威股份,002676
11974,浙江美大,002677
11975,珠江钢琴,002678
11976,福建金森,002679
11977,奋达科技,002681
11978,龙洲股份,002682
11979,广东宏大,002683
11980,华东重机,002685
11981,亿利达,002686
11982,乔治白,002687
11983,金河生物,002688
11984,远大智能,002689
11985,美亚光电,002690
11986,冀凯股份,002691
11987,远程股份,002692
11988,双成药业,002693
11989,顾地科技,002694
11990,煌上煌,002695
11991,百洋股份,002696
11992,红旗连锁,002697
11993,博实股份,002698
11994,*ST美盛,002699
11995,ST浩源,002700
11996,奥瑞金,002701
11997,海欣食品,002702
11998,浙江世宝,002703
11999,新宝股份,002705
12000,良信股份,002706
12001,众信旅游,002707
12002,光洋股份,002708
12003,天赐材料,002709
12004,思美传媒,002712
12005,东易日盛,002713
12006,牧原股份,002714
12007,登云股份,002715
12008,湖南白银,002716
12009,岭南股份,002717
12010,友邦吊顶,002718
12011,麦趣尔,002719
12012,*ST金一,002721
12013,物产金轮,002722
12014,小崧股份,002723
12015,海洋王,002724
12016,跃岭股份,002725
12017,龙大美食,002726
12018,一心堂,002727
12019,特一药业,002728
12020,好利科技,002729
12021,电光科技,002730
12022,萃华珠宝,002731
12023,燕塘乳业,002732
12024,雄韬股份,002733
12025,利民股份,002734
12026,王子新材,002735
12027,国信证券,002736
12028,葵花药业,002737
12029,中矿资源,002738
12030,万达电影,002739
12031,光华科技,002741
12032,ST三圣,002742
12033,富煌钢构,002743
12034,木林森,002745
12035,仙坛股份,002746
12036,埃斯顿,002747
12037,世龙实业,002748
12038,国光股份,002749
12039,龙津药业,002750
12040,昇兴股份,002752
12041,永东股份,002753
12042,奥赛康,002755
12043,永兴材料,002756
12044,南兴股份,002757
12045,浙农股份,002758
12046,天际股份,002759
12047,凤形股份,002760
12048,浙江建投,002761
12049,金发拉比,002762
12050,汇洁股份,002763
12051,蓝黛科技,002765
12052,索菱股份,002766
12053,先锋电子,002767
12054,国恩股份,002768
12055,普路通,002769
12056,真视通,002771
12057,众兴菌业,002772
12058,康弘药业,002773
12059,快意电梯,002774
12060,文科股份,002775
12061,久远银海,002777
12062,中晟高科,002778
12063,中坚科技,002779
12064,三夫户外,002780
12065,可立克,002782
12066,凯龙股份,002783
12067,万里石,002785
12068,银宝山新,002786
12069,华源控股,002787
12070,鹭燕医药,002788
12071,建艺集团,002789
12072,瑞尔特,002790
12073,坚朗五金,002791
12074,通宇通讯,002792
12075,罗欣药业,002793
12076,永和智控,002795
12077,世嘉科技,002796
12078,第一创业,002797
12079,帝欧家居,002798
12080,环球印务,002799
12081,ST天顺,002800
12082,微光股份,002801
12083,洪汇新材,002802
12084,吉宏股份,002803
12085,丰元股份,002805
12086,华锋股份,002806
12087,江阴银行,002807
12088,ST恒久,002808
12089,红墙股份,002809
12090,山东赫达,002810
12091,郑中设计,002811
12092,恩捷股份,002812
12093,路畅科技,002813
12094,崇达技术,002815
12095,*ST和科,002816
12096,黄山胶囊,002817
12097,富森美,002818
12098,东方中科,002819
12099,桂发祥,002820
12100,凯莱英,002821
12101,ST中装,002822
12102,凯中精密,002823
12103,和胜股份,002824
12104,纳尔股份,002825
12105,易明医药,002826
12106,高争民爆,002827
12107,贝肯能源,002828
12108,星网宇达,002829
12109,名雕股份,002830
12110,裕同科技,002831
12111,比音勒芬,002832
12112,弘亚数控,002833
12113,同为股份,002835
12114,新宏泽,002836
12115,英维克,002837
12116,道恩股份,002838
12117,张家港行,002839
12118,华统股份,002840
12119,视源股份,002841
12120,翔鹭钨业,002842
12121,泰嘉股份,002843
12122,同兴达,002845
12123,英联股份,002846
12124,盐津铺子,002847
12125,高斯贝尔,002848
12126,威星智能,002849
12127,科达利,002850
12128,麦格米特,002851
12129,道道全,002852
12130,"",002853
12131,捷荣技术,002855
12132,美芝股份,002856
12133,三晖电气,002857
12134,力盛体育,002858
12135,洁美科技,002859
12136,星帅尔,002860
12137,瀛通通讯,002861
12138,实丰文化,002862
12139,今飞凯达,002863
12140,盘龙药业,002864
12141,钧达股份,002865
12142,传艺科技,002866
12143,周大生,002867
12144,绿康生化,002868
12145,金溢科技,002869
12146,香山股份,002870
12147,伟隆股份,002871
12148,ST天圣,002872
12149,新天药业,002873
12150,安奈儿,002875
12151,三利谱,002876
12152,智能自控,002877
12153,元隆雅图,002878
12154,长缆科技,002879
12155,卫光生物,002880
12156,美格智能,002881
12157,金龙羽,002882
12158,中设股份,002883
12159,凌霄泵业,002884
12160,京泉华,002885
12161,沃特股份,002886
12162,绿茵生态,002887
12163,惠威科技,002888
12164,东方嘉盛,002889
12165,弘宇股份,002890
12166,中宠股份,002891
12167,科力尔,002892
12168,京能热力,002893
12169,川恒股份,002895
12170,中大力德,002896
12171,意华股份,002897
12172,赛隆药业,002898
12173,英派斯,002899
12174,哈三联,002900
12175,大博医疗,002901
12176,铭普光磁,002902
12177,宇环数控,002903
12178,金逸影视,002905
12179,华阳集团,002906
12180,华森制药,002907
12181,德生科技,002908
12182,集泰股份,002909
12183,庄园牧场,002910
12184,佛燃能源,002911
12185,中新赛克,002912
12186,奥士康,002913
12187,中欣氟材,002915
12188,深南电路,002916
12189,金奥博,002917
12190,蒙娜丽莎,002918
12191,名臣健康,002919
12192,德赛西威,002920
12193,联诚精密,002921
12194,伊戈尔,002922
12195,润都股份,002923
12196,盈趣科技,002925
12197,华西证券,002926
12198,泰永长征,002927
12199,华夏航空,002928
12200,润建股份,002929
12201,宏川智慧,002930
12202,锋龙股份,002931
12203,明德生物,002932
12204,新兴装备,002933
12205,天奥电子,002935
12206,郑州银行,002936
12207,兴瑞科技,002937
12208,鹏鼎控股,002938
12209,长城证券,002939
12210,昂利康,002940
12211,新疆交建,002941
12212,新农股份,002942
12213,宇晶股份,002943
12214,华林证券,002945
12215,新乳业,002946
12216,恒铭达,002947
12217,青岛银行,002948
12218,华阳国际,002949
12219,奥美医疗,002950
12220,*ST金时,002951
12221,亚世光电,002952
12222,日丰股份,002953
12223,鸿合科技,002955
12224,西麦食品,002956
12225,科瑞技术,002957
12226,青农商行,002958
12227,小熊电器,002959
12228,青鸟消防,002960
12229,瑞达期货,002961
12230,五方光电,002962
12231,豪尔赛,002963
12232,祥鑫科技,002965
12233,苏州银行,002966
12234,广电计量,002967
12235,新大正,002968
12236,嘉美包装,002969
12237,锐明技术,002970
12238,和远气体,002971
12239,科安达,002972
12240,侨银股份,002973
12241,博杰股份,002975
12242,瑞玛精密,002976
12243,天箭科技,002977
12244,安宁股份,002978
12245,雷赛智能,002979
12246,华盛昌,002980
12247,朝阳科技,002981
12248,湘佳股份,002982
12249,芯瑞达,002983
12250,森麒麟,002984
12251,北摩高科,002985
12252,宇新股份,002986
12253,京北方,002987
12254,豪美新材,002988
12255,中天精装,002989
12256,盛视科技,002990
12257,甘源食品,002991
12258,宝明科技,002992
12259,"",002993
12260,天地在线,002995
12261,顺博合金,002996
12262,瑞鹄模具,002997
12263,优彩资源,002998
12264,天禾股份,002999
12265,劲仔食品,003000
12266,中岩大地,003001
12267,壶化股份,003002
12268,天元股份,003003
12269,声迅股份,003004
12270,竞业达,003005
12271,百亚股份,003006
12272,直真科技,003007
12273,开普检测,003008
12274,中天火箭,003009
12275,若羽臣,003010
12276,海象新材,003011
12277,东鹏控股,003012
12278,地铁设计,003013
12279,日久光电,003015
12280,欣贺股份,003016
12281,大洋生物,003017
12282,金富科技,003018
12283,宸展光电,003019
12284,立方制药,003020
12285,兆威机电,003021
12286,联泓新科,003022
12287,彩虹集团,003023
12288,思进智能,003025
12289,中晶科技,003026
12290,同兴环保,003027
12291,振邦智能,003028
12292,吉大正元,003029
12293,祖名股份,003030
12294,中瓷电子,003031
12295,传智教育,003032
12296,征和工业,003033
12297,南网能源,003035
12298,泰坦股份,003036
12299,三和管桩,003037
12300,鑫铂股份,003038
12301,顺控发展,003039
12302,楚天龙,003040
12303,真爱美家,003041
12304,中农联合,003042
12305,华亚智能,003043
12306,中国广核,003816
12307,特锐德,300001
12308,神州泰岳,300002
12309,乐普医疗,300003
12310,南风股份,300004
12311,探路者,300005
12312,莱美药业,300006
12313,汉威科技,300007
12314,天海防务,300008
12315,安科生物,300009
12316,*ST豆神,300010
12317,鼎汉技术,300011
12318,华测检测,300012
12319,新宁物流,300013
12320,亿纬锂能,300014
12321,爱尔眼科,300015
12322,北陆药业,300016
12323,网宿科技,300017
12324,中元股份,300018
12325,硅宝科技,300019
12326,银江技术,300020
12327,大禹节水,300021
12328,吉峰科技,300022
12329,机器人,300024
12330,华星创业,300025
12331,红日药业,300026
12332,华谊兄弟,300027
12333,ST天龙,300029
12334,阳普医疗,300030
12335,宝通科技,300031
12336,金龙机电,300032
12337,同花顺,300033
12338,钢研高纳,300034
12339,中科电气,300035
12340,超图软件,300036
12341,新宙邦,300037
12342,上海凯宝,300039
12343,九洲集团,300040
12344,回天新材,300041
12345,朗科科技,300042
12346,星辉娱乐,300043
12347,赛为智能,300044
12348,华力创通,300045
12349,台基股份,300046
12350,天源迪科,300047
12351,合康新能,300048
12352,福瑞股份,300049
12353,世纪鼎利,300050
12354,琏升科技,300051
12355,中青宝,300052
12356,航宇微,300053
12357,鼎龙股份,300054
12358,万邦达,300055
12359,中创环保,300056
12360,万顺新材,300057
12361,蓝色光标,300058
12362,东方财富,300059
12363,旗天科技,300061
12364,中能电气,300062
12365,天龙集团,300063
12366,海兰信,300065
12367,三川智慧,300066
12368,安诺其,300067
12369,南都电源,300068
12370,金利华电,300069
12371,碧水源,300070
12372,福石控股,300071
12373,海新能科,300072
12374,当升科技,300073
12375,华平股份,300074
12376,数字政通,300075
12377,GQY视讯,300076
12378,国民技术,300077
12379,思创医惠,300078
12380,数码视讯,300079
12381,易成新能,300080
12382,恒信东方,300081
12383,奥克股份,300082
12384,创世纪,300083
12385,海默科技,300084
12386,银之杰,300085
12387,康芝药业,300086
12388,荃银高科,300087
12389,长信科技,300088
12390,金通灵,300091
12391,科新机电,300092
12392,金刚光伏,300093
12393,国联水产,300094
12394,华伍股份,300095
12395,ST易联众,300096
12396,智云股份,300097
12397,高新兴,300098
12398,尤洛卡,300099
12399,双林股份,300100
12400,振芯科技,300101
12401,乾照光电,300102
12402,达刚控股,300103
12403,龙源技术,300105
12404,西部牧业,300106
12405,建新股份,300107
12406,ST吉药,300108
12407,新开源,300109
12408,华仁药业,300110
12409,向日葵,300111
12410,万讯自控,300112
12411,顺网科技,300113
12412,中航电测,300114
12413,长盈精密,300115
12414,保力新,300116
12415,嘉寓股份,300117
12416,东方日升,300118
12417,瑞普生物,300119
12418,经纬辉开,300120
12419,阳谷华泰,300121
12420,智飞生物,300122
12421,亚光科技,300123
12422,汇川技术,300124
12423,聆达股份,300125
12424,锐奇股份,300126
12425,银河磁体,300127
12426,锦富技术,300128
12427,泰胜风能,300129
12428,新国都,300130
12429,英唐智控,300131
12430,青松股份,300132
12431,华策影视,300133
12432,大富科技,300134
12433,宝利国际,300135
12434,"",300136
12435,先河环保,300137
12436,晨光生物,300138
12437,晓程科技,300139
12438,节能环境,300140
12439,和顺电气,300141
12440,沃森生物,300142
12441,盈康生命,300143
12442,宋城演艺,300144
12443,中金环境,300145
12444,汤臣倍健,300146
12445,香雪制药,300147
12446,天舟文化,300148
12447,睿智医药,300149
12448,世纪瑞尔,300150
12449,昌红科技,300151
12450,新动力,300152
12451,"",300153
12452,瑞凌股份,300154
12453,安居宝,300155
12454,新锦动力,300157
12455,振东制药,300158
12456,新研股份,300159
12457,秀强股份,300160
12458,华中数控,300161
12459,雷曼光电,300162
12460,先锋新材,300163
12461,通源石油,300164
12462,天瑞仪器,300165
12463,东方国信,300166
12464,ST迪威迅,300167
12465,万达信息,300168
12466,天晟新材,300169
12467,汉得信息,300170
12468,东富龙,300171
12469,中电环保,300172
12470,福能东方,300173
12471,元力股份,300174
12472,朗源股份,300175
12473,派生科技,300176
12474,中海达,300177
12475,四方达,300179
12476,华峰超纤,300180
12477,佐力药业,300181
12478,捷成股份,300182
12479,东软载波,300183
12480,力源信息,300184
12481,通裕重工,300185
12482,永清环保,300187
12483,国投智能,300188
12484,神农科技,300189
12485,维尔利,300190
12486,潜能恒信,300191
12487,科德教育,300192
12488,佳士科技,300193
12489,福安药业,300194
12490,长荣股份,300195
12491,长海股份,300196
12492,节能铁汉,300197
12493,纳川股份,300198
12494,翰宇药业,300199
12495,高盟新材,300200
12496,海伦哲,300201
12497,聚光科技,300203
12498,舒泰神,300204
12499,ST天喻,300205
12500,理邦仪器,300206
12501,欣旺达,300207
12502,青岛中程,300208
12503,ST有棵树,300209
12504,森远股份,300210
12505,亿通科技,300211
12506,易华录,300212
12507,佳讯飞鸿,300213
12508,日科化学,300214
12509,电科院,300215
12510,东方电热,300217
12511,安利股份,300218
12512,鸿利智汇,300219
12513,ST金运,300220
12514,银禧科技,300221
12515,科大智能,300222
12516,北京君正,300223
12517,正海磁材,300224
12518,金力泰,300225
12519,上海钢联,300226
12520,光韵达,300227
12521,富瑞特装,300228
12522,拓尔思,300229
12523,永利股份,300230
12524,银信科技,300231
12525,洲明科技,300232
12526,金城医药,300233
12527,开尔新材,300234
12528,方直科技,300235
12529,上海新阳,300236
12530,美晨生态,300237
12531,冠昊生物,300238
12532,东宝生物,300239
12533,飞力达,300240
12534,瑞丰光电,300241
12535,佳云科技,300242
12536,瑞丰高材,300243
12537,迪安诊断,300244
12538,天玑科技,300245
12539,宝莱特,300246
12540,融捷健康,300247
12541,新开普,300248
12542,依米康,300249
12543,初灵信息,300250
12544,光线传媒,300251
12545,金信诺,300252
12546,卫宁健康,300253
12547,仟源医药,300254
12548,常山药业,300255
12549,星星科技,300256
12550,开山股份,300257
12551,精锻科技,300258
12552,新天科技,300259
12553,新莱应材,300260
12554,雅本化学,300261
12555,巴安水务,300262
12556,隆华科技,300263
12557,佳创视讯,300264
12558,通光线缆,300265
12559,兴源环境,300266
12560,尔康制药,300267
12561,*ST佳沃,300268
12562,联建光电,300269
12563,中威电子,300270
12564,华宇软件,300271
12565,开能健康,300272
12566,阳光电源,300274
12567,梅安森,300275
12568,三丰智能,300276
12569,海联讯,300277
12570,华昌达,300278
12571,和晶科技,300279
12572,紫天科技,300280
12573,金明精机,300281
12574,*ST三盛,300282
12575,温州宏丰,300283
12576,苏交科,300284
12577,国瓷材料,300285
12578,安科瑞,300286
12579,飞利信,300287
12580,朗玛信息,300288
12581,利德曼,300289
12582,荣科科技,300290
12583,百纳千成,300291
12584,吴通控股,300292
12585,蓝英装备,300293
12586,博雅生物,300294
12587,三六五网,300295
12588,利亚德,300296
12589,三诺生物,300298
12590,富春股份,300299
12591,海峡创新,300300
12592,*ST长方,300301
12593,同有科技,300302
12594,聚飞光电,300303
12595,云意电气,300304
12596,裕兴股份,300305
12597,远方信息,300306
12598,慈星股份,300307
12599,中际旭创,300308
12600,宜通世纪,300310
12601,任子行,300311
12602,*ST天山,300313
12603,戴维医疗,300314
12604,掌趣科技,300315
12605,晶盛机电,300316
12606,珈伟新能,300317
12607,博晖创新,300318
12608,麦捷科技,300319
12609,海达股份,300320
12610,同大股份,300321
12611,硕贝德,300322
12612,华灿光电,300323
12613,旋极信息,300324
12614,凯利泰,300326
12615,中颖电子,300327
12616,宜安科技,300328
12617,海伦钢琴,300329
12618,苏大维格,300331
12619,天壕能源,300332
12620,兆日科技,300333
12621,津膜科技,300334
12622,迪森股份,300335
12623,银邦股份,300337
12624,开元教育,300338
12625,润和软件,300339
12626,科恒股份,300340
12627,麦克奥迪,300341
12628,天银机电,300342
12629,联创股份,300343
12630,立方数科,300344
12631,华民股份,300345
12632,南大光电,300346
12633,泰格医药,300347
12634,长亮科技,300348
12635,金卡智能,300349
12636,华鹏飞,300350
12637,永贵电器,300351
12638,北信源,300352
12639,东土科技,300353
12640,东华测试,300354
12641,蒙草生态,300355
12642,我武生物,300357
12643,楚天科技,300358
12644,全通教育,300359
12645,炬华科技,300360
12646,博腾股份,300363
12647,中文在线,300364
12648,恒华科技,300365
12649,创意信息,300366
12650,汇金股份,300368
12651,绿盟科技,300369
12652,安控科技,300370
12653,汇中股份,300371
12654,扬杰科技,300373
12655,中铁装配,300374
12656,鹏翎股份,300375
12657,易事特,300376
12658,赢时胜,300377
12659,鼎捷软件,300378
12660,东方通,300379
12661,安硕信息,300380
12662,溢多利,300381
12663,斯莱克,300382
12664,光环新网,300383
12665,三联虹普,300384
12666,雪浪环境,300385
12667,飞天诚信,300386
12668,富邦股份,300387
12669,节能国祯,300388
12670,艾比森,300389
12671,天华新能,300390
12672,长药控股,300391
12673,中来股份,300393
12674,天孚通信,300394
12675,菲利华,300395
12676,迪瑞医疗,300396
12677,天和防务,300397
12678,飞凯材料,300398
12679,天利科技,300399
12680,劲拓股份,300400
12681,花园生物,300401
12682,宝色股份,300402
12683,汉宇集团,300403
12684,博济医药,300404
12685,科隆股份,300405
12686,九强生物,300406
12687,凯发电气,300407
12688,三环集团,300408
12689,道氏技术,300409
12690,正业科技,300410
12691,金盾股份,300411
12692,迦南科技,300412
12693,芒果超媒,300413
12694,中光防雷,300414
12695,伊之密,300415
12696,苏试试验,300416
12697,南华仪器,300417
12698,昆仑万维,300418
12699,浩丰科技,300419
12700,五洋自控,300420
12701,力星股份,300421
12702,博世科,300422
12703,昇辉科技,300423
12704,航新科技,300424
12705,中建环能,300425
12706,唐德影视,300426
12707,*ST红相,300427
12708,立中集团,300428
12709,强力新材,300429
12710,诚益通,300430
12711,富临精工,300432
12712,蓝思科技,300433
12713,"",300434
12714,中泰股份,300435
12715,广生堂,300436
12716,清水源,300437
12717,鹏辉能源,300438
12718,美康生物,300439
12719,运达科技,300440
12720,鲍斯股份,300441
12721,润泽科技,300442
12722,金雷股份,300443
12723,双杰电气,300444
12724,康斯特,300445
12725,航天智造,300446
12726,全信股份,300447
12727,浩云科技,300448
12728,汉邦高科,300449
12729,先导智能,300450
12730,创业慧康,300451
12731,山河药辅,300452
12732,三鑫医疗,300453
12733,深信服,300454
12734,"",300455
12735,赛微电子,300456
12736,赢合科技,300457
12737,全志科技,300458
12738,汤姆猫,300459
12739,惠伦晶体,300460
12740,田中精机,300461
12741,华铭智能,300462
12742,迈克生物,300463
12743,星徽股份,300464
12744,高伟达,300465
12745,赛摩智能,300466
12746,迅游科技,300467
12747,四方精创,300468
12748,信息发展,300469
12749,中密控股,300470
12750,厚普股份,300471
12751,新元科技,300472
12752,德尔股份,300473
12753,景嘉微,300474
12754,香农芯创,300475
12755,胜宏科技,300476
12756,合纵科技,300477
12757,杭州高新,300478
12758,神思电子,300479
12759,光力科技,300480
12760,濮阳惠成,300481
12761,万孚生物,300482
12762,首华燃气,300483
12763,蓝海华腾,300484
12764,赛升药业,300485
12765,东杰智能,300486
12766,蓝晓科技,300487
12767,恒锋工具,300488
12768,光智科技,300489
12769,华自科技,300490
12770,通合科技,300491
12771,华图山鼎,300492
12772,润欣科技,300493
12773,盛天网络,300494
12774,*ST美尚,300495
12775,中科创达,300496
12776,富祥药业,300497
12777,温氏股份,300498
12778,高澜股份,300499
12779,启迪设计,300500
12780,海顺新材,300501
12781,新易盛,300502
12782,昊志机电,300503
12783,天邑股份,300504
12784,川金诺,300505
12785,名家汇,300506
12786,苏奥传感,300507
12787,维宏股份,300508
12788,新美星,300509
12789,金冠股份,300510
12790,雪榕生物,300511
12791,中亚股份,300512
12792,恒实科技,300513
12793,友讯达,300514
12794,三德科技,300515
12795,久之洋,300516
12796,海波重科,300517
12797,新迅达,300518
12798,新光药业,300519
12799,科大国创,300520
12800,爱司凯,300521
12801,世名科技,300522
12802,辰安科技,300523
12803,博思软件,300525
12804,中船应急,300527
12805,幸福蓝海,300528
12806,健帆生物,300529
12807,领湃科技,300530
12808,优博讯,300531
12809,今天国际,300532
12810,冰川网络,300533
12811,陇神戎发,300534
12812,达威股份,300535
12813,农尚环境,300536
12814,广信材料,300537
12815,同益股份,300538
12816,横河精密,300539
12817,蜀道装备,300540
12818,先进数通,300541
12819,新晨科技,300542
12820,朗科智能,300543
12821,联得装备,300545
12822,雄帝科技,300546
12823,川环科技,300547
12824,博创科技,300548
12825,优德精密,300549
12826,和仁科技,300550
12827,古鳌科技,300551
12828,万集科技,300552
12829,集智股份,300553
12830,三超新材,300554
12831,ST路通,300555
12832,丝路视觉,300556
12833,理工光科,300557
12834,贝达药业,300558
12835,佳发教育,300559
12836,中富通,300560
12837,汇金科技,300561
12838,乐心医疗,300562
12839,神宇股份,300563
12840,筑博设计,300564
12841,科信技术,300565
12842,激智科技,300566
12843,精测电子,300567
12844,星源材质,300568
12845,天能重工,300569
12846,太辰光,300570
12847,平治信息,300571
12848,安车检测,300572
12849,兴齐眼药,300573
12850,中旗股份,300575
12851,容大感光,300576
12852,开润股份,300577
12853,会畅通讯,300578
12854,数字认证,300579
12855,贝斯特,300580
12856,晨曦航空,300581
12857,英飞特,300582
12858,赛托生物,300583
12859,海辰药业,300584
12860,奥联电子,300585
12861,美联新材,300586
12862,天铁股份,300587
12863,熙菱信息,300588
12864,江龙船艇,300589
12865,移为通信,300590
12866,万里马,300591
12867,华凯易佰,300592
12868,新雷能,300593
12869,朗进科技,300594
12870,欧普康视,300595
12871,利安隆,300596
12872,吉大通信,300597
12873,诚迈科技,300598
12874,雄塑科技,300599
12875,国瑞科技,300600
12876,康泰生物,300601
12877,飞荣达,300602
12878,立昂技术,300603
12879,长川科技,300604
12880,恒锋信息,300605
12881,金太阳,300606
12882,拓斯达,300607
12883,思特奇,300608
12884,汇纳科技,300609
12885,晨化股份,300610
12886,美力科技,300611
12887,宣亚国际,300612
12888,富瀚微,300613
12889,百川畅银,300614
12890,欣天科技,300615
12891,尚品宅配,300616
12892,安靠智电,300617
12893,寒锐钴业,300618
12894,金银河,300619
12895,光库科技,300620
12896,维业股份,300621
12897,博士眼镜,300622
12898,捷捷微电,300623
12899,万兴科技,300624
12900,三雄极光,300625
12901,华瑞股份,300626
12902,华测导航,300627
12903,亿联网络,300628
12904,新劲刚,300629
12905,普利制药,300630
12906,久吾高科,300631
12907,光莆股份,300632
12908,开立医疗,300633
12909,彩讯股份,300634
12910,中达安,300635
12911,同和药业,300636
12912,扬帆新材,300637
12913,广和通,300638
12914,凯普生物,300639
12915,德艺文创,300640
12916,正丹股份,300641
12917,透景生命,300642
12918,万通智控,300643
12919,南京聚隆,300644
12920,正元智慧,300645
12921,超频三,300647
12922,星云股份,300648
12923,杭州园林,300649
12924,太龙股份,300650
12925,金陵体育,300651
12926,雷迪克,300652
12927,正海生物,300653
12928,世纪天鸿,300654
12929,晶瑞电材,300655
12930,民德电子,300656
12931,弘信电子,300657
12932,延江股份,300658
12933,中孚信息,300659
12934,江苏雷利,300660
12935,圣邦股份,300661
12936,科锐国际,300662
12937,科蓝软件,300663
12938,鹏鹞环保,300664
12939,飞鹿股份,300665
12940,江丰电子,300666
12941,必创科技,300667
12942,杰恩设计,300668
12943,沪宁股份,300669
